day,TEMP,SO2,CO,O3,WSPM,PRES,NO2,season,PM2.5,station,year,DEWP,month,RAIN
4,17.5208333333333,4.75,354.166666666667,90.1739130434783,2.52916666666667,1008.9625,28.0,Spring,26.4166666666667,Wanliu,2015,-2.98333333333333,5,0.0
5,19.6625,9.125,512.5,73.4583333333333,1.67083333333333,999.491666666667,43.125,Spring,52.0,Wanliu,2015,1.06666666666667,5,0.0
6,17.6041666666667,3.20833333333333,341.666666666667,80.6086956521739,1.90833333333333,1005.67083333333,27.3333333333333,Spring,22.7916666666667,Wanliu,2015,-7.29166666666667,5,0.0
7,18.4666666666667,8.70833333333333,662.5,83.4166666666667,1.7125,1005.02916666667,41.7083333333333,Spring,53.875,Wanliu,2015,2.2625,5,0.0
8,18.1166666666667,11.4583333333333,845.833333333333,74.6086956521739,1.47916666666667,1003.93333333333,47.7083333333333,Spring,54.9166666666667,Wanliu,2015,5.69166666666667,5,0.0
9,13.075,7.83333333333333,816.666666666667,46.4166666666667,1.22083333333333,1011.88333333333,37.6666666666667,Spring,42.625,Wanliu,2015,5.36666666666667,5,0.0083333333333333
10,9.95,3.875,1062.5,22.6521739130435,1.075,1009.88333333333,53.4583333333333,Spring,38.7083333333333,Wanliu,2015,6.91666666666667,5,1.08333333333333
11,13.2166666666667,2.08333333333333,716.666666666667,41.375,1.55416666666667,1001.65416666667,38.0833333333333,Spring,25.875,Wanliu,2015,5.71666666666667,5,0.0
12,18.3541666666667,2.375,537.5,71.4347826086957,1.00416666666667,989.483333333333,48.1666666666667,Spring,22.2083333333333,Wanliu,2015,4.65833333333333,5,0.0
13,21.8625,4.58333333333333,962.5,75.1666666666667,1.3125,988.916666666667,93.0,Spring,66.9583333333333,Wanliu,2015,7.65833333333333,5,0.0
14,21.55,2.83333333333333,383.333333333333,84.4347826086957,1.625,1001.43333333333,37.5217391304348,Spring,19.8636363636364,Wanliu,2015,4.0625,5,0.0
15,20.8666666666667,3.08333333333333,429.166666666667,91.1666666666667,2.02083333333333,1008.5375,33.625,Spring,21.7916666666667,Wanliu,2015,4.4625,5,0.0
16,20.6916666666667,8.0,754.166666666667,104.695652173913,1.64583333333333,1003.625,60.625,Spring,46.8333333333333,Wanliu,2015,7.19583333333333,5,0.0
17,21.425,18.8333333333333,1191.66666666667,108.125,1.17916666666667,993.254166666667,59.0833333333333,Spring,137.416666666667,Wanliu,2015,15.625,5,0.0416666666666667
18,22.6875,2.375,558.333333333333,77.5652173913043,2.4625,995.929166666667,39.6666666666667,Spring,51.375,Wanliu,2015,2.6,5,0.0
19,22.6583333333333,2.0,333.333333333333,89.0416666666667,3.2375,1002.14166666667,22.1666666666667,Spring,9.08333333333333,Wanliu,2015,-5.17916666666667,5,0.0
20,23.6125,2.16666666666667,283.333333333333,99.4347826086957,2.25833333333333,1009.25416666667,24.375,Spring,15.375,Wanliu,2015,2.24166666666667,5,0.0
21,22.2625,6.0,558.333333333333,90.1666666666667,2.25833333333333,1005.85833333333,57.9166666666667,Spring,35.5416666666667,Wanliu,2015,7.0625,5,0.0
22,22.125,13.6086956521739,821.739130434783,121.636363636364,1.49166666666667,1003.5375,60.3478260869565,Spring,50.3913043478261,Wanliu,2015,9.44583333333333,5,0.0
23,23.6833333333333,21.625,1070.83333333333,144.5,1.55,1002.2,75.375,Spring,105.083333333333,Wanliu,2015,12.7291666666667,5,0.0
24,25.05,21.125,1216.66666666667,149.347826086957,1.65,1000.525,75.0833333333333,Spring,125.416666666667,Wanliu,2015,13.9041666666667,5,0.0
25,26.4041666666667,27.375,1195.83333333333,171.875,2.04166666666667,999.575,62.7826086956522,Spring,111.416666666667,Wanliu,2015,14.2333333333333,5,0.0
26,27.1541666666667,19.7083333333333,925.0,180.086956521739,2.1875,999.65,53.8695652173913,Spring,88.1666666666667,Wanliu,2015,14.3958333333333,5,0.0
27,26.2083333333333,13.5833333333333,866.666666666667,158.875,1.79166666666667,998.904166666667,44.5833333333333,Spring,93.5,Wanliu,2015,14.4541666666667,5,0.0
28,25.7166666666667,27.9583333333333,1095.83333333333,155.04347826087,1.73333333333333,997.9375,42.8333333333333,Spring,109.833333333333,Wanliu,2015,15.9875,5,0.0
29,25.3291666666667,4.91666666666667,854.166666666667,82.125,1.34583333333333,999.6,53.1739130434783,Spring,68.0416666666667,Wanliu,2015,14.9375,5,0.0208333333333333
30,24.4666666666667,7.83333333333333,758.333333333333,112.695652173913,1.87083333333333,1001.34583333333,50.1666666666667,Spring,55.125,Wanliu,2015,12.6625,5,0.0
31,26.1583333333333,17.4166666666667,925.0,130.958333333333,1.82916666666667,995.175,49.6666666666667,Spring,54.4166666666667,Wanliu,2015,14.575,5,0.0
1,27.3583333333333,13.4166666666667,1058.33333333333,144.695652173913,1.2,994.65,62.5416666666667,Summer,86.5416666666667,Wanliu,2015,17.0625,6,0.0
2,26.9583333333333,4.56521739130435,617.391304347826,84.4347826086957,2.37916666666667,1002.44583333333,34.6086956521739,Summer,37.2727272727273,Wanliu,2015,2.75,6,0.0
3,25.0,7.69565217391304,630.434782608696,97.6521739130435,1.80416666666667,1006.87916666667,47.304347826087,Summer,39.9583333333333,Wanliu,2015,7.1125,6,0.0
4,19.9666666666667,7.04347826086957,3037.5,53.3913043478261,1.2125,998.795833333333,66.0434782608696,Summer,52.2083333333333,Wanliu,2015,14.5541666666667,6,0.241666666666667
5,22.6125,5.79166666666667,3587.5,92.3333333333333,1.2,992.720833333333,55.4166666666667,Summer,47.0416666666667,Wanliu,2015,14.2541666666667,6,0.0458333333333333
6,22.6916666666667,3.83333333333333,2970.83333333333,92.0833333333333,1.39583333333333,996.508333333333,40.2916666666667,Summer,31.375,Wanliu,2015,14.1666666666667,6,0.0458333333333333
7,21.2416666666667,4.16666666666667,2650.0,60.3333333333333,1.04583333333333,1002.625,41.875,Summer,14.9166666666667,Wanliu,2015,8.8875,6,0.0
8,21.7041666666667,4.20833333333333,495.833333333333,78.2083333333333,1.21666666666667,999.066666666667,44.2083333333333,Summer,21.6666666666667,Wanliu,2015,10.2625,6,0.0
9,23.3916666666667,18.75,1183.33333333333,113.25,1.33333333333333,995.9,62.0,Summer,53.9166666666667,Wanliu,2015,14.2,6,0.05
10,20.7583333333333,5.22727272727273,1277.27272727273,75.6818181818182,1.00833333333333,994.404166666667,44.1363636363636,Summer,78.5217391304348,Wanliu,2015,17.3208333333333,6,0.1125
11,22.9041666666667,2.82608695652174,766.666666666667,65.9166666666667,2.0,991.920833333333,31.0869565217391,Summer,19.9565217391304,Wanliu,2015,10.275,6,0.0
12,24.375,2.875,562.5,82.4166666666667,1.9375,992.2,18.6666666666667,Summer,6.41666666666667,Wanliu,2015,9.7875,6,0.0
13,24.1083333333333,3.70833333333333,691.666666666667,94.375,1.59166666666667,998.7,15.9166666666667,Summer,11.25,Wanliu,2015,14.3666666666667,6,0.0458333333333333
14,25.7125,4.41666666666667,779.166666666667,103.833333333333,1.1875,1002.32916666667,30.125,Summer,19.0,Wanliu,2015,13.9541666666667,6,0.0
15,26.6083333333333,17.4782608695652,1304.16666666667,148.130434782609,1.67916666666667,1000.8375,43.8333333333333,Summer,86.1666666666667,Wanliu,2015,15.25,6,0.0
16,26.1083333333333,14.8260869565217,1308.69565217391,144.478260869565,1.475,997.954166666667,51.2727272727273,Summer,97.1739130434783,Wanliu,2015,16.1416666666667,6,0.0
17,25.2791666666667,4.79166666666667,1070.83333333333,117.95652173913,1.11666666666667,997.0,44.4166666666667,Summer,49.7083333333333,Wanliu,2015,18.2416666666667,6,0.179166666666667
18,26.5166666666667,3.625,758.333333333333,72.6666666666667,1.725,1000.40416666667,28.125,Summer,16.1739130434783,Wanliu,2015,9.07916666666667,6,0.0
19,20.7666666666667,3.54166666666667,733.333333333333,56.7826086956522,1.225,1004.09583333333,26.375,Summer,11.5416666666667,Wanliu,2015,13.8083333333333,6,0.258333333333333
20,24.4583333333333,3.70833333333333,808.333333333333,93.5833333333333,1.175,1005.775,34.5416666666667,Summer,20.125,Wanliu,2015,13.9708333333333,6,0.0
21,26.2583333333333,7.16666666666667,904.166666666667,126.304347826087,1.42916666666667,1002.27916666667,48.5,Summer,41.4583333333333,Wanliu,2015,13.95,6,0.0
22,25.7083333333333,23.375,1320.83333333333,141.125,1.52916666666667,999.9625,48.875,Summer,88.4166666666667,Wanliu,2015,14.8541666666667,6,0.0
23,26.45,20.8333333333333,1900.0,147.478260869565,1.54583333333333,1001.025,51.6521739130435,Summer,180.041666666667,Wanliu,2015,17.9125,6,0.0
24,24.8916666666667,16.75,1512.5,73.7916666666667,1.14583333333333,999.666666666667,48.0,Summer,120.625,Wanliu,2015,18.675,6,0.0
25,24.2791666666667,10.875,1400.0,66.3478260869565,0.954166666666667,995.895833333333,59.9583333333333,Summer,127.5,Wanliu,2015,18.9416666666667,6,0.0125
26,23.85,4.875,1262.5,138.875,1.01666666666667,994.891666666667,26.1666666666667,Summer,109.083333333333,Wanliu,2015,19.8583333333333,6,0.729166666666667
27,24.3166666666667,6.54166666666667,1208.33333333333,102.478260869565,0.945833333333333,999.2375,34.2916666666667,Summer,89.375,Wanliu,2015,20.4041666666667,6,0.0
28,27.5,13.4583333333333,1479.16666666667,125.208333333333,1.3,1000.2625,36.9583333333333,Summer,149.416666666667,Wanliu,2015,21.0625,6,0.0
29,22.6625,7.86363636363636,1109.09090909091,53.1304347826087,1.00416666666667,999.629166666667,47.0,Summer,124.791666666667,Wanliu,2015,19.6333333333333,6,0.1625
30,21.85,2.08333333333333,425.0,50.8636363636364,1.58333333333333,997.3125,29.2272727272727,Summer,15.375,Wanliu,2015,15.3,6,0.025
1,24.0791666666667,3.70833333333333,479.166666666667,42.2173913043478,1.27083333333333,992.345833333333,40.0,Summer,18.1666666666667,Wanliu,2015,13.7458333333333,7,0.05
2,25.1875,3.66666666666667,387.5,48.5416666666667,1.35416666666667,996.575,34.5416666666667,Summer,11.0,Wanliu,2015,10.0666666666667,7,0.0
3,24.7583333333333,12.0416666666667,1062.5,92.3913043478261,1.475,1002.24583333333,42.7916666666667,Summer,27.5416666666667,Wanliu,2015,11.8208333333333,7,0.0
4,21.6958333333333,6.29166666666667,770.833333333333,44.1666666666667,0.779166666666667,1004.0625,51.875,Summer,34.75,Wanliu,2015,14.1958333333333,7,0.0791666666666667
5,23.5208333333333,10.5,1066.66666666667,117.913043478261,1.2375,1004.20833333333,48.5416666666667,Summer,70.25,Wanliu,2015,15.1541666666667,7,0.0
6,25.6708333333333,15.4583333333333,1333.33333333333,130.708333333333,1.02916666666667,1004.62083333333,40.0416666666667,Summer,72.3333333333333,Wanliu,2015,16.5791666666667,7,0.0
7,27.1833333333333,9.91666666666667,1062.5,140.217391304348,1.49166666666667,1003.15416666667,34.0833333333333,Summer,65.875,Wanliu,2015,16.5,7,0.0
8,27.8708333333333,11.5416666666667,1241.66666666667,138.0,1.5,1004.325,38.6666666666667,Summer,118.75,Wanliu,2015,18.2416666666667,7,0.0
9,28.0583333333333,11.2916666666667,879.166666666667,137.869565217391,1.29166666666667,1006.59166666667,41.9583333333333,Summer,80.625,Wanliu,2015,16.525,7,0.0
10,28.075,11.7916666666667,966.666666666667,123.416666666667,1.47083333333333,1004.725,35.7916666666667,Summer,55.7916666666667,Wanliu,2015,17.5916666666667,7,0.0
11,28.5291666666667,12.0,995.833333333333,142.652173913043,1.4375,1001.425,43.1666666666667,Summer,108.416666666667,Wanliu,2015,19.225,7,0.0
12,28.8458333333333,7.20833333333333,933.333333333333,142.208333333333,0.995833333333333,994.25,60.2916666666667,Summer,137.294117647059,Wanliu,2015,20.1458333333333,7,0.0208333333333333
13,31.4375,3.375,712.5,144.652173913043,1.24166666666667,992.133333333333,79.7058823529412,Summer,65.0,Wanliu,2015,17.225,7,0.0
14,28.2375,4.875,725.0,154.625,1.55416666666667,997.691666666667,38.2857142857143,Summer,38.0,Wanliu,2015,18.3416666666667,7,0.383333333333333
15,25.75,2.70833333333333,745.833333333333,64.0,0.975,1000.07083333333,59.9583333333333,Summer,36.4583333333333,Wanliu,2015,18.075,7,0.0625
16,22.1708333333333,2.0,779.166666666667,90.125,1.625,1001.99166666667,28.0416666666667,Summer,41.1666666666667,Wanliu,2015,19.4791666666667,7,0.725
17,22.3666666666667,2.33333333333333,766.666666666667,72.5217391304348,1.03333333333333,1001.75,29.7083333333333,Summer,34.7083333333333,Wanliu,2015,19.8666666666667,7,3.2375
18,23.2625,2.0,791.666666666667,112.125,1.05833333333333,1000.77083333333,24.5,Summer,46.3333333333333,Wanliu,2015,20.1958333333333,7,1.25416666666667
19,23.8541666666667,2.0,925.0,93.1739130434783,1.07916666666667,1002.21666666667,33.1666666666667,Summer,70.0416666666667,Wanliu,2015,20.675,7,0.0041666666666666
20,25.1541666666667,2.0,1012.5,73.625,1.00833333333333,1001.7875,40.2083333333333,Summer,93.9166666666667,Wanliu,2015,21.3041666666667,7,0.0
21,26.2375,2.08333333333333,1133.33333333333,97.3478260869565,1.1375,999.533333333333,37.0416666666667,Summer,141.416666666667,Wanliu,2015,21.9291666666667,7,0.0
22,25.4416666666667,3.04166666666667,800.0,105.541666666667,1.1125,998.5,38.5416666666667,Summer,72.1666666666667,Wanliu,2015,20.6583333333333,7,0.8
23,24.7083333333333,2.0,837.5,64.304347826087,0.725,998.3125,53.5416666666667,Summer,42.5909090909091,Wanliu,2015,20.7708333333333,7,0.0041666666666666
24,26.5833333333333,3.45833333333333,833.333333333333,89.0,0.9625,995.945833333333,44.7916666666667,Summer,47.4166666666667,Wanliu,2015,20.0916666666667,7,0.0
25,27.975,2.91666666666667,979.166666666667,136.04347826087,1.50833333333333,995.0375,37.0416666666667,Summer,84.6666666666667,Wanliu,2015,21.2708333333333,7,0.0
26,29.3208333333333,4.95833333333333,1054.16666666667,142.791666666667,0.941666666666667,997.329166666667,38.2083333333333,Summer,103.166666666667,Wanliu,2015,22.8583333333333,7,0.0
27,28.5791666666667,3.08333333333333,1016.66666666667,116.217391304348,1.45416666666667,998.520833333333,43.125,Summer,85.875,Wanliu,2015,22.6,7,1.15416666666667
28,26.375,2.0,879.166666666667,116.083333333333,0.995833333333333,997.383333333333,32.5416666666667,Summer,54.25,Wanliu,2015,22.9166666666667,7,0.191666666666667
29,28.1583333333333,2.0,891.666666666667,142.086956521739,1.05,995.475,33.2916666666667,Summer,73.6666666666667,Wanliu,2015,23.1875,7,0.0
30,24.7375,2.0,941.666666666667,92.375,1.06666666666667,998.658333333333,25.2083333333333,Summer,47.3333333333333,Wanliu,2015,21.85,7,0.0666666666666667
31,25.225,2.0,687.5,101.869565217391,1.04583333333333,1001.93333333333,24.5,Summer,27.2916666666667,Wanliu,2015,20.8875,7,0.154166666666667
1,24.5166666666667,3.04166666666667,1191.66666666667,51.2916666666667,0.841666666666667,1001.0625,44.0416666666667,Summer,60.0833333333333,Wanliu,2015,21.85,8,0.6125
2,26.3833333333333,2.0,1170.83333333333,99.9130434782609,1.0625,996.983333333333,27.0,Summer,84.0416666666667,Wanliu,2015,23.4041666666667,8,0.0208333333333333
3,25.0166666666667,3.625,1120.83333333333,38.7916666666667,1.11666666666667,996.745833333333,34.9583333333333,Summer,76.1739130434783,Wanliu,2015,21.1458333333333,8,0.0125
4,25.3583333333333,2.875,579.166666666667,89.4782608695652,1.28333333333333,995.495833333333,33.4166666666667,Summer,19.625,Wanliu,2015,17.85,8,0.0
5,26.6041666666667,3.36842105263158,957.894736842105,81.7368421052632,1.22916666666667,996.854166666667,44.0,Summer,70.0,Wanliu,2015,21.3583333333333,8,0.0166666666666667
6,25.4333333333333,2.04166666666667,745.833333333333,124.434782608696,1.025,1001.1625,28.4583333333333,Summer,50.2916666666667,Wanliu,2015,19.7416666666667,8,0.0
7,25.8541666666667,4.20833333333333,1145.83333333333,93.1666666666667,1.19583333333333,1006.3625,31.4583333333333,Summer,98.2916666666667,Wanliu,2015,21.8,8,2.05416666666667
8,24.7458333333333,2.0,700.0,92.0869565217391,0.916666666666667,1007.225,31.9166666666667,Summer,37.2916666666667,Wanliu,2015,19.9416666666667,8,0.0
9,27.2416666666667,2.29166666666667,854.166666666667,111.541666666667,0.9125,1004.83333333333,44.3333333333333,Summer,55.1666666666667,Wanliu,2015,21.5166666666667,8,0.0
10,28.7666666666667,2.0,808.333333333333,97.3913043478261,0.9125,1003.78333333333,53.2916666666667,Summer,46.5416666666667,Wanliu,2015,19.8916666666667,8,0.0
11,29.1083333333333,3.875,1312.5,131.25,1.41666666666667,1002.89583333333,41.2083333333333,Summer,94.875,Wanliu,2015,21.4791666666667,8,0.0
12,29.5166666666667,2.75,1045.83333333333,134.391304347826,1.60833333333333,1000.4,39.0,Summer,77.4166666666667,Wanliu,2015,20.6291666666667,8,0.0
13,29.3791666666667,7.33333333333333,1287.5,159.0,1.5,997.954166666667,36.5833333333333,Summer,121.333333333333,Wanliu,2015,22.0875,8,0.0
14,27.8958333333333,3.83333333333333,850.0,98.304347826087,0.970833333333333,997.445833333333,33.7083333333333,Summer,65.0416666666667,Wanliu,2015,19.0416666666667,8,0.0
15,28.0666666666667,3.29166666666667,670.833333333333,86.2083333333333,1.3125,999.3125,40.9583333333333,Summer,26.125,Wanliu,2015,14.9333333333333,8,0.0
16,28.4375,5.17391304347826,747.826086956522,149.363636363636,1.3625,999.591666666667,49.304347826087,Summer,38.695652173913,Wanliu,2015,17.3,8,0.0
17,28.0541666666667,8.70833333333333,1062.5,138.791666666667,1.12083333333333,1000.1625,39.2083333333333,Summer,82.3333333333333,Wanliu,2015,20.0125,8,0.0
18,25.9,2.79166666666667,754.166666666667,110.782608695652,1.5625,1004.4625,30.75,Summer,48.8260869565217,Wanliu,2015,17.9708333333333,8,0.0041666666666666
19,24.6833333333333,2.0,778.260869565217,83.0434782608696,1.15416666666667,1005.37083333333,39.1739130434783,Summer,51.2608695652174,Wanliu,2015,18.8208333333333,8,0.0291666666666667
20,25.7833333333333,2.0,600.0,99.304347826087,1.04166666666667,1002.3875,30.4583333333333,Summer,35.75,Wanliu,2015,17.4291666666667,8,0.0
21,26.4583333333333,2.0,426.086956521739,90.0,0.995833333333333,999.970833333333,30.3913043478261,Summer,14.3913043478261,Wanliu,2015,14.7375,8,0.0
22,26.6916666666667,2.75,579.166666666667,66.4782608695652,1.3125,999.733333333333,29.4583333333333,Summer,17.6521739130435,Wanliu,2015,16.4875,8,0.0
23,23.3583333333333,4.375,862.5,68.0,1.0,1003.75416666667,23.7083333333333,Summer,27.5416666666667,Wanliu,2015,18.7208333333333,8,0.225
24,24.3791666666667,2.0,454.166666666667,57.3478260869565,1.05416666666667,1005.44583333333,24.625,Summer,13.9166666666667,Wanliu,2015,17.4333333333333,8,0.0
25,24.9333333333333,2.0,433.333333333333,57.875,1.0875,1004.64166666667,23.1666666666667,Summer,13.0416666666667,Wanliu,2015,17.3125,8,0.0375
26,25.0083333333333,2.0,445.833333333333,58.6086956521739,0.891666666666667,1003.72083333333,23.2083333333333,Summer,13.125,Wanliu,2015,17.8416666666667,8,0.025
27,25.0291666666667,2.0,454.166666666667,59.0,0.875,1003.7625,27.125,Summer,12.0833333333333,Wanliu,2015,17.4333333333333,8,0.0
28,25.9208333333333,4.25,504.166666666667,64.0,1.075,1001.975,26.9047619047619,Summer,17.4583333333333,Wanliu,2015,16.4375,8,0.0
29,25.4166666666667,2.125,670.833333333333,115.0,1.45833333333333,1003.24583333333,14.5217391304348,Summer,30.0833333333333,Wanliu,2015,17.0375,8,0.0
30,22.375,2.79166666666667,979.166666666667,61.4347826086956,1.12916666666667,1005.9125,22.5,Summer,30.8333333333333,Wanliu,2015,18.3208333333333,8,0.208333333333333
31,21.2208333333333,2.0,700.0,51.125,0.958333333333333,1007.2125,15.5416666666667,Summer,26.4166666666667,Wanliu,2015,18.8041666666667,8,0.120833333333333
1,20.7208333333333,2.0,512.5,41.0869565217391,1.1375,1007.37083333333,10.125,Fall,10.25,Wanliu,2015,18.3,9,0.291666666666667
2,24.4416666666667,2.08333333333333,454.166666666667,47.1666666666667,1.2125,1007.35,13.75,Fall,9.81818181818182,Wanliu,2015,16.8125,9,0.0
3,25.4916666666667,2.0,479.166666666667,71.4347826086957,1.0875,1008.17916666667,14.5833333333333,Fall,13.9583333333333,Wanliu,2015,17.2666666666667,9,0.0
4,21.6208333333333,2.29166666666667,1341.66666666667,56.7083333333333,1.275,1006.85,19.2083333333333,Fall,47.5833333333333,Wanliu,2015,19.4583333333333,9,3.2
5,17.7833333333333,2.0,666.666666666667,70.7826086956522,0.8875,1005.34166666667,12.7083333333333,Fall,18.125,Wanliu,2015,16.95,9,1.1625
6,21.3625,2.43478260869565,560.869565217391,60.5652173913044,0.8875,1007.5625,20.8260869565217,Fall,16.9565217391304,Wanliu,2015,15.5958333333333,9,0.0083333333333333
7,22.5208333333333,2.16666666666667,687.5,64.8695652173913,1.01666666666667,1007.6,29.9166666666667,Fall,23.7083333333333,Wanliu,2015,15.5,9,0.0
8,21.7625,6.5,845.833333333333,68.375,0.854166666666667,1009.31666666667,53.1666666666667,Fall,47.2916666666667,Wanliu,2015,15.6541666666667,9,0.0
9,21.8291666666667,3.125,729.166666666667,35.304347826087,1.17083333333333,1013.7,39.5416666666667,Fall,37.9166666666667,Wanliu,2015,16.1666666666667,9,0.0
10,16.3541666666667,2.0,345.833333333333,34.2916666666667,1.4375,1016.17083333333,14.3333333333333,Fall,7.21739130434783,Wanliu,2015,13.0166666666667,9,0.316666666666667
11,17.1625,2.41666666666667,375.0,40.8260869565217,1.00833333333333,1010.6,15.5,Fall,8.40909090909091,Wanliu,2015,11.75,9,0.0416666666666667
12,19.6041666666667,2.25,354.166666666667,42.9583333333333,1.6375,1011.40833333333,19.25,Fall,8.75,Wanliu,2015,6.775,9,0.0
13,20.8875,2.33333333333333,562.5,41.5217391304348,1.1,1010.3625,50.8333333333333,Fall,19.2916666666667,Wanliu,2015,10.9916666666667,9,0.0
14,19.8416666666667,10.625,812.5,55.0,1.04166666666667,1012.5875,69.7083333333333,Fall,59.5833333333333,Wanliu,2015,13.3875,9,0.0
15,19.375,13.0416666666667,1120.83333333333,76.4782608695652,0.825,1014.00833333333,81.1666666666667,Fall,106.291666666667,Wanliu,2015,13.4666666666667,9,0.0
16,20.0458333333333,8.75,1083.33333333333,74.125,1.04166666666667,1012.475,73.1666666666667,Fall,123.625,Wanliu,2015,14.4708333333333,9,0.0
17,21.4333333333333,10.125,1279.16666666667,77.9565217391304,0.954166666666667,1011.39166666667,71.2083333333333,Fall,143.458333333333,Wanliu,2015,16.2625,9,0.0
18,23.6291666666667,3.25,908.333333333333,49.9166666666667,1.09583333333333,1010.87916666667,51.5833333333333,Fall,81.0833333333333,Wanliu,2015,15.3541666666667,9,0.0125
19,20.9958333333333,2.0,564.705882352941,37.75,0.9125,1011.32083333333,44.4117647058824,Fall,18.5882352941176,Wanliu,2015,11.8625,9,0.0
20,21.1708333333333,9.70833333333333,1016.66666666667,68.5,1.25416666666667,1007.46666666667,52.1666666666667,Fall,77.0,Wanliu,2015,14.6166666666667,9,0.0
21,21.4333333333333,12.2916666666667,1254.16666666667,65.0,1.05,1005.67916666667,80.625,Fall,106.5,Wanliu,2015,15.2416666666667,9,0.0
22,19.8791666666667,9.70833333333333,1445.83333333333,32.3333333333333,0.945833333333333,1004.125,72.7083333333333,Fall,136.666666666667,Wanliu,2015,16.9125,9,0.104166666666667
23,19.8208333333333,2.04166666666667,725.0,37.5652173913044,0.929166666666667,1003.83333333333,52.25,Fall,28.7083333333333,Wanliu,2015,14.9416666666667,9,0.0
24,20.3125,5.0,1116.66666666667,45.2083333333333,1.25416666666667,1004.03333333333,57.7916666666667,Fall,100.208333333333,Wanliu,2015,16.6,9,0.4875
25,19.0458333333333,2.22727272727273,590.909090909091,37.1428571428571,1.17916666666667,1005.54166666667,34.9090909090909,Fall,18.9565217391304,Wanliu,2015,7.34583333333333,9,0.0041666666666666
26,18.7375,7.375,758.333333333333,55.75,1.27916666666667,1007.64166666667,49.5833333333333,Fall,37.9583333333333,Wanliu,2015,9.8125,9,0.0
27,20.6791666666667,3.25,800.0,38.8695652173913,0.8,1008.8,69.4583333333333,Fall,49.3333333333333,Wanliu,2015,12.3875,9,0.0166666666666667
28,16.8083333333333,2.375,1091.66666666667,28.0416666666667,0.733333333333333,1017.23333333333,45.4583333333333,Fall,46.75,Wanliu,2015,15.5208333333333,9,0.341666666666667
29,14.9,2.18181818181818,1068.18181818182,7.71428571428571,0.85,1023.3,41.4545454545455,Fall,46.5,Wanliu,2015,13.7583333333333,9,0.404166666666667
30,15.275,2.0,659.090909090909,20.2727272727273,1.1625,1013.75,33.1363636363636,Fall,26.0833333333333,Wanliu,2015,12.8041666666667,9,0.358333333333333
1,16.9958333333333,2.0,329.166666666667,44.4347826086956,3.025,1007.0125,15.3333333333333,Fall,11.0454545454545,Wanliu,2015,3.225,10,0.0
2,17.05,2.20833333333333,587.5,29.3333333333333,1.12083333333333,1005.46666666667,39.4166666666667,Fall,23.2083333333333,Wanliu,2015,7.94166666666667,10,0.0
3,17.0791666666667,4.0,687.5,31.6521739130435,1.28333333333333,1014.1125,52.75,Fall,26.8333333333333,Wanliu,2015,8.925,10,0.0
4,17.25,11.125,1095.83333333333,42.2083333333333,0.870833333333333,1016.77916666667,76.375,Fall,98.2916666666667,Wanliu,2015,11.9916666666667,10,0.0
5,17.8333333333333,9.56521739130435,1491.30434782609,64.9090909090909,0.804166666666667,1012.88333333333,81.4347826086957,Fall,195.913043478261,Wanliu,2015,13.6916666666667,10,0.0
6,19.0916666666667,7.95833333333333,1791.66666666667,83.0416666666667,0.841666666666667,1010.88333333333,86.7916666666667,Fall,272.625,Wanliu,2015,14.9875,10,0.0
7,20.0791666666667,7.08333333333333,1683.33333333333,57.6521739130435,1.2125,1008.8375,74.625,Fall,281.75,Wanliu,2015,13.9625,10,0.0
8,14.9583333333333,2.0,337.5,37.9166666666667,2.14583333333333,1013.87083333333,22.375,Fall,8.125,Wanliu,2015,-3.99166666666667,10,0.0
9,13.6666666666667,2.29166666666667,354.166666666667,33.9565217391304,2.4,1005.89166666667,32.3333333333333,Fall,12.375,Wanliu,2015,-1.25416666666667,10,0.0
10,12.5708333333333,2.04166666666667,258.333333333333,39.5,2.75833333333333,1011.24583333333,14.0833333333333,Fall,5.08333333333333,Wanliu,2015,-4.99583333333333,10,0.0
11,17.1125,2.0,237.5,57.0434782608696,2.22083333333333,1012.00416666667,16.3333333333333,Fall,6.16666666666667,Wanliu,2015,-0.429166666666667,10,0.0
12,15.0,2.41666666666667,483.333333333333,26.0833333333333,0.7375,1015.17916666667,50.7083333333333,Fall,15.5416666666667,Wanliu,2015,3.6375,10,0.0
13,15.6541666666667,5.58333333333333,858.333333333333,22.6521739130435,0.791666666666667,1014.2375,76.7083333333333,Fall,33.8333333333333,Wanliu,2015,6.20416666666667,10,0.0
14,15.3333333333333,16.2916666666667,1691.66666666667,17.25,0.854166666666667,1011.94166666667,102.291666666667,Fall,86.7083333333333,Wanliu,2015,8.99583333333333,10,0.0
15,15.9708333333333,10.875,1508.33333333333,37.8260869565217,0.725,1011.40416666667,109.125,Fall,103.333333333333,Wanliu,2015,9.87083333333333,10,0.0
16,16.2083333333333,13.875,1791.66666666667,55.4166666666667,0.725,1012.12083333333,122.0,Fall,180.75,Wanliu,2015,11.2416666666667,10,0.0
17,15.7041666666667,14.0833333333333,2320.83333333333,30.9565217391304,0.7875,1011.65833333333,127.083333333333,Fall,292.833333333333,Wanliu,2015,12.0833333333333,10,0.0
18,15.5916666666667,5.25,737.5,23.4166666666667,1.6625,1018.40833333333,46.9166666666667,Fall,40.4583333333333,Wanliu,2015,4.7625,10,0.0
